cif_id,nepali_fiscal_year,schm_type,dr_tran_volume,cr_tran_volume,dr_month_count,cr_month_count,total_debit_transaction,total_credit_transaction,total_yearly_saving,cif_id__1,birth_year,age,age_group,employment_status,marital_status,occupation,salary_per_month,gender,total_credit_withdrawal_volume,withdrawal_volume,total_accounts,total_saving_accounts,total_fixed_accounts,total_loan_accounts,total_overdraft_accounts
DLNINDV1884561,2080/2081,SBA,0.0,100000.0,0,1,0,1,100000.0,DLNINDV1884561,1995,30,Gen Y,Salaried,UNMARRIED,SERVICE,20833.333333333332,F,110425.08,Moderate Withdrawal,13,11,2,0,0
DLNINDV1884561,2080/2081,SBA,0.0,1000.0,0,1,0,2,1000.0,DLNINDV1884561,1995,30,Gen Y,Salaried,UNMARRIED,SERVICE,20833.333333333332,F,110425.08,Moderate Withdrawal,13,11,2,0,0
DLNINDV1884561,2080/2081,ODA,500.0,0.0,4,0,1,0,-2000.0,DLNINDV1884561,1995,30,Gen Y,Salaried,UNMARRIED,SERVICE,20833.333333333332,F,110425.08,Moderate Withdrawal,13,11,2,0,0
DLNINDV1884561,2080/2081,TDA,500.0,0.0,4,0,1,0,-2000.0,DLNINDV1884561,1995,30,Gen Y,Salaried,UNMARRIED,SERVICE,20833.333333333332,F,110425.08,Moderate Withdrawal,13,11,2,0,0
DLNINDV1884561,2080/2081,TDA,999000.0,0.0,1,0,1,0,-999000.0,DLNINDV1884561,1995,30,Gen Y,Salaried,UNMARRIED,SERVICE,20833.333333333332,F,110425.08,Moderate Withdrawal,13,11,2,0,0
DLNINDV1884561,2080/2081,SBA,500.0,0.0,4,0,1,0,-2000.0,DLNINDV1884561,1995,30,Gen Y,Salaried,UNMARRIED,SERVICE,20833.333333333332,F,110425.08,Moderate Withdrawal,13,11,2,0,0
DLNINDV1884561,2080/2081,ODA,0.0,102.41,0,1,0,1,102.41,DLNINDV1884561,1995,30,Gen Y,Salaried,UNMARRIED,SERVICE,20833.333333333332,F,110425.08,Moderate Withdrawal,13,11,2,0,0
DLNINDV1884561,2080/2081,ODA,0.0,107.34,0,1,0,1,107.34,DLNINDV1884561,1995,30,Gen Y,Salaried,UNMARRIED,SERVICE,20833.333333333332,F,110425.08,Moderate Withdrawal,13,11,2,0,0
DLNINDV1884561,2080/2081,LAA,0.0,100000.0,0,1,0,1,100000.0,DLNINDV1884561,1995,30,Gen Y,Salaried,UNMARRIED,SERVICE,20833.333333333332,F,110425.08,Moderate Withdrawal,13,11,2,0,0
DLNINDV1884561,2080/2081,SBA,999000.0,0.0,1,0,1,0,-999000.0,DLNINDV1884561,1995,30,Gen Y,Salaried,UNMARRIED,SERVICE,20833.333333333332,F,110425.08,Moderate Withdrawal,13,11,2,0,0
DLNINDV1884561,2080/2081,SBA,0.0,500.0,0,6,0,1,8000.0,DLNINDV1884561,1995,30,Gen Y,Salaried,UNMARRIED,SERVICE,20833.333333333332,F,110425.08,Moderate Withdrawal,13,11,2,0,0
DLNINDV1884561,2080/2081,LAA,0.0,102.41,0,1,0,1,102.41,DLNINDV1884561,1995,30,Gen Y,Salaried,UNMARRIED,SERVICE,20833.333333333332,F,110425.08,Moderate Withdrawal,13,11,2,0,0
DLNINDV1884561,2080/2081,ODA,0.0,1000.0,0,1,0,2,1000.0,DLNINDV1884561,1995,30,Gen Y,Salaried,UNMARRIED,SERVICE,20833.333333333332,F,110425.08,Moderate Withdrawal,13,11,2,0,0
DLNINDV1884561,2080/2081,TDA,0.0,107.34,0,1,0,1,107.34,DLNINDV1884561,1995,30,Gen Y,Salaried,UNMARRIED,SERVICE,20833.333333333332,F,110425.08,Moderate Withdrawal,13,11,2,0,0
DLNINDV1884561,2080/2081,TDA,0.0,102.41,0,1,0,1,102.41,DLNINDV1884561,1995,30,Gen Y,Salaried,UNMARRIED,SERVICE,20833.333333333332,F,110425.08,Moderate Withdrawal,13,11,2,0,0
DLNINDV1884561,2080/2081,LAA,0.0,112.27,0,1,0,1,112.27,DLNINDV1884561,1995,30,Gen Y,Salaried,UNMARRIED,SERVICE,20833.333333333332,F,110425.08,Moderate Withdrawal,13,11,2,0,0
DLNINDV1884561,2080/2081,ODA,0.0,500.0,0,6,0,1,8000.0,DLNINDV1884561,1995,30,Gen Y,Salaried,UNMARRIED,SERVICE,20833.333333333332,F,110425.08,Moderate Withdrawal,13,11,2,0,0
DLNINDV1884561,2080/2081,TDA,0.0,100000.0,0,1,0,1,100000.0,DLNINDV1884561,1995,30,Gen Y,Salaried,UNMARRIED,SERVICE,20833.333333333332,F,110425.08,Moderate Withdrawal,13,11,2,0,0
DLNINDV1884561,2080/2081,TDA,0.0,112.27,0,1,0,1,112.27,DLNINDV1884561,1995,30,Gen Y,Salaried,UNMARRIED,SERVICE,20833.333333333332,F,110425.08,Moderate Withdrawal,13,11,2,0,0
DLNINDV1884561,2080/2081,SBA,0.0,107.34,0,1,0,1,107.34,DLNINDV1884561,1995,30,Gen Y,Salaried,UNMARRIED,SERVICE,20833.333333333332,F,110425.08,Moderate Withdrawal,13,11,2,0,0
DLNINDV1884561,2080/2081,LAA,0.0,1000.0,0,1,0,2,1000.0,DLNINDV1884561,1995,30,Gen Y,Salaried,UNMARRIED,SERVICE,20833.333333333332,F,110425.08,Moderate Withdrawal,13,11,2,0,0
DLNINDV1884561,2080/2081,LAA,500.0,0.0,4,0,1,0,-2000.0,DLNINDV1884561,1995,30,Gen Y,Salaried,UNMARRIED,SERVICE,20833.333333333332,F,110425.08,Moderate Withdrawal,13,11,2,0,0
DLNINDV1884561,2080/2081,ODA,0.0,112.27,0,1,0,1,112.27,DLNINDV1884561,1995,30,Gen Y,Salaried,UNMARRIED,SERVICE,20833.333333333332,F,110425.08,Moderate Withdrawal,13,11,2,0,0
DLNINDV1884561,2080/2081,ODA,0.0,100000.0,0,1,0,1,100000.0,DLNINDV1884561,1995,30,Gen Y,Salaried,UNMARRIED,SERVICE,20833.333333333332,F,110425.08,Moderate Withdrawal,13,11,2,0,0
DLNINDV1884561,2080/2081,TDA,0.0,500.0,0,6,0,1,8000.0,DLNINDV1884561,1995,30,Gen Y,Salaried,UNMARRIED,SERVICE,20833.333333333332,F,110425.08,Moderate Withdrawal,13,11,2,0,0
DLNINDV1884561,2080/2081,LAA,0.0,107.34,0,1,0,1,107.34,DLNINDV1884561,1995,30,Gen Y,Salaried,UNMARRIED,SERVICE,20833.333333333332,F,110425.08,Moderate Withdrawal,13,11,2,0,0
DLNINDV1884561,2080/2081,SBA,0.0,112.27,0,1,0,1,112.27,DLNINDV1884561,1995,30,Gen Y,Salaried,UNMARRIED,SERVICE,20833.333333333332,F,110425.08,Moderate Withdrawal,13,11,2,0,0
DLNINDV2090590,2080/2081,TDA,0.0,40000.0,0,1,0,1,40000.0,DLNINDV2090590,1987,38,Gen Y,Housewife,MARRIED,HOUSEWIFE,8333.333333333334,F,40785.14000000001,Low Withdrawal,6,1,0,4,1
DLNINDV2090590,2080/2081,ODA,0.0,40000.0,0,1,0,1,40000.0,DLNINDV2090590,1987,38,Gen Y,Housewife,MARRIED,HOUSEWIFE,8333.333333333334,F,40785.14000000001,Low Withdrawal,6,1,0,4,1
DLNINDV2090590,2080/2081,TDA,0.0,784.48,0,1,0,1,784.48,DLNINDV2090590,1987,38,Gen Y,Housewife,MARRIED,HOUSEWIFE,8333.333333333334,F,40785.14000000001,Low Withdrawal,6,1,0,4,1
DLNINDV2090590,2080/2081,LAA,0.0,784.48,0,1,0,1,784.48,DLNINDV2090590,1987,38,Gen Y,Housewife,MARRIED,HOUSEWIFE,8333.333333333334,F,40785.14000000001,Low Withdrawal,6,1,0,4,1
DLNINDV2090590,2080/2081,SBA,0.0,784.48,0,1,0,1,784.48,DLNINDV2090590,1987,38,Gen Y,Housewife,MARRIED,HOUSEWIFE,8333.333333333334,F,40785.14000000001,Low Withdrawal,6,1,0,4,1
DLNINDV2090590,2080/2081,LAA,0.0,40000.0,0,1,0,1,40000.0,DLNINDV2090590,1987,38,Gen Y,Housewife,MARRIED,HOUSEWIFE,8333.333333333334,F,40785.14000000001,Low Withdrawal,6,1,0,4,1
DLNINDV2090590,2080/2081,ODA,0.0,784.48,0,1,0,1,784.48,DLNINDV2090590,1987,38,Gen Y,Housewife,MARRIED,HOUSEWIFE,8333.333333333334,F,40785.14000000001,Low Withdrawal,6,1,0,4,1
DLNINDV2090590,2080/2081,SBA,0.0,40000.0,0,1,0,1,40000.0,DLNINDV2090590,1987,38,Gen Y,Housewife,MARRIED,HOUSEWIFE,8333.333333333334,F,40785.14000000001,Low Withdrawal,6,1,0,4,1
DLNINDV2100799,2080/2081,ODA,210000.0,0.0,1,0,1,0,-210000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,SBA,210000.0,0.0,1,0,1,0,-210000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,ODA,70000.0,0.0,1,0,1,0,-70000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,TDA,100000.0,0.0,1,0,1,0,-100000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,ODA,100000.0,0.0,1,0,1,0,-100000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,SBA,6000.0,0.0,1,0,1,0,-6000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,ODA,10000.0,0.0,2,0,1,0,-20000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,ODA,0.0,10000.0,0,1,0,1,10000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,SBA,185000.0,0.0,1,0,2,0,-185000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,TDA,210000.0,0.0,1,0,1,0,-210000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,TDA,70000.0,0.0,1,0,1,0,-70000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,TDA,0.0,40000.0,0,1,0,1,40000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,TDA,0.0,10000.0,0,1,0,1,10000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,LAA,170000.0,0.0,1,0,1,0,-170000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,ODA,105000.0,0.0,1,0,2,0,-105000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,SBA,0.0,170000.0,0,1,0,1,170000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,SBA,0.0,40000.0,0,1,0,1,40000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,TDA,6000.0,0.0,1,0,1,0,-6000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,LAA,0.0,100000.0,0,2,0,1,200000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,TDA,0.0,170000.0,0,1,0,1,170000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,LAA,70000.0,0.0,1,0,1,0,-70000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,TDA,0.0,100000.0,0,2,0,1,200000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,ODA,185000.0,0.0,1,0,2,0,-185000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,LAA,10000.0,0.0,2,0,1,0,-20000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,TDA,170000.0,0.0,1,0,1,0,-170000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,LAA,105000.0,0.0,1,0,2,0,-105000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,SBA,0.0,10000.0,0,1,0,1,10000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,ODA,0.0,170000.0,0,1,0,1,170000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,LAA,0.0,40000.0,0,1,0,1,40000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,LAA,185000.0,0.0,1,0,2,0,-185000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,SBA,170000.0,0.0,1,0,1,0,-170000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,ODA,0.0,100000.0,0,2,0,1,200000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,ODA,170000.0,0.0,1,0,1,0,-170000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,TDA,10000.0,0.0,2,0,1,0,-20000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,SBA,70000.0,0.0,1,0,1,0,-70000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,ODA,6000.0,0.0,1,0,1,0,-6000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,LAA,0.0,10000.0,0,1,0,1,10000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,SBA,0.0,100000.0,0,2,0,1,200000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,SBA,105000.0,0.0,1,0,2,0,-105000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,TDA,105000.0,0.0,1,0,2,0,-105000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,TDA,185000.0,0.0,1,0,2,0,-185000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,ODA,0.0,40000.0,0,1,0,1,40000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,LAA,6000.0,0.0,1,0,1,0,-6000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,LAA,0.0,170000.0,0,1,0,1,170000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,SBA,100000.0,0.0,1,0,1,0,-100000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,LAA,100000.0,0.0,1,0,1,0,-100000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,LAA,210000.0,0.0,1,0,1,0,-210000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2100799,2080/2081,SBA,10000.0,0.0,2,0,1,0,-20000.0,DLNINDV2100799,1978,47,Gen X,Self employed,MARRIED,BUSINESSMAN,0.0,M,422485.48,Moderate Withdrawal,39,1,38,0,0
DLNINDV2127307,2080/2081,LAA,50.0,73226.64,1,1,1,6,73176.64,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,SBA,0.0,124.0,0,1,0,1,124.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,ODA,100.0,24907.09,1,1,1,1,24807.09,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,ODA,0.0,44974.53,0,1,0,6,44974.53,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,TDA,100.0,24907.09,1,1,1,1,24807.09,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,LAA,0.0,1200.0,0,1,0,1,1200.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,ODA,112877.5,1.0,1,1,18,1,-112876.5,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,SBA,2000.0,40000.0,1,1,1,1,38000.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,LAA,8907.0,1251.5,1,1,5,2,-7655.5,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,SBA,8907.0,1251.5,1,1,5,2,-7655.5,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,TDA,16670.0,0.0,1,0,12,0,-16670.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,LAA,2161.0,24525.82,1,1,1,4,22364.82,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,LAA,2000.0,0.0,1,0,1,0,-2000.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,LAA,100.0,24907.09,1,1,1,1,24807.09,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,TDA,12045.0,1.0,1,1,7,1,-12044.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,SBA,2161.0,24525.82,1,1,1,4,22364.82,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,ODA,0.0,15296.08,0,1,0,1,15296.08,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,LAA,0.0,3800.0,0,1,0,1,3800.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,TDA,5550.0,0.0,1,0,1,0,-5550.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,ODA,32832.0,9239.0,1,1,27,11,-23593.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,SBA,35512.0,25000.0,1,1,11,2,-10512.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,TDA,0.0,1050.0,0,1,0,1,1050.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,SBA,4000.0,3500.0,1,1,2,2,-500.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,SBA,5550.0,0.0,1,0,1,0,-5550.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,SBA,1307.0,22489.37,1,1,1,1,21182.37,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,ODA,8907.0,1251.5,1,1,5,2,-7655.5,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,SBA,0.0,44974.53,0,1,0,6,44974.53,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,TDA,4000.0,3500.0,1,1,2,2,-500.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,TDA,0.0,124.0,0,1,0,1,124.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,LAA,5550.0,0.0,1,0,1,0,-5550.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,LAA,35512.0,25000.0,1,1,11,2,-10512.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,LAA,41175.0,850.0,1,1,16,1,-40325.0,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
DLNINDV2127307,2080/2081,LAA,0.0,44974.53,0,1,0,6,44974.53,DLNINDV2127307,1997,28,Gen Z,Salaried,UNMARRIED,SERVICE,16666.666666666668,M,292884.39999999997,Moderate Withdrawal,1,1,0,0,0
